No.,Time,Source,Destination,Protocol,Length,Rank,RPLInstanceID,DODAGID,Info
5006,73.259,fe80::212:740c:c:c0c,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5007,73.747,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5008,73.747,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5009,73.747,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5010,73.748,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5011,73.748,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5012,73.749,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5013,73.749,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5014,73.749,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5015,73.749,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5016,73.817,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5017,73.817,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5018,73.817,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5019,73.818,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5020,73.818,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5021,73.818,2002:db8::212:7408:8:808,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5022,73.818,,,IEEE 802.15.4,5,,,,Ack
5023,73.819,2002:db8::212:7408:8:808,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
5024,73.819,,,IEEE 802.15.4,5,,,,Ack
5025,74.11,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5026,74.11,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5027,74.111,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5028,74.111,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5029,74.111,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5030,74.112,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5031,74.112,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5032,74.112,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5033,74.113,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5034,74.113,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5035,74.192,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5036,74.193,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5037,74.193,,,IEEE 802.15.4,5,,,,Ack
5038,74.193,2002:db8::212:740a:a:a0a,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
5039,74.193,,,IEEE 802.15.4,5,,,,Ack
5040,74.794,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5041,74.795,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5042,74.795,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5043,74.795,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5044,74.796,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5045,74.796,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5046,74.796,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5047,74.797,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5048,74.797,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5049,74.863,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5050,74.864,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5051,74.864,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5052,74.864,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5053,74.864,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5054,74.865,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5055,74.865,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5056,74.865,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5057,74.865,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5058,74.866,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5059,74.866,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5060,74.866,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5061,74.867,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5062,74.867,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5063,74.867,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5064,74.867,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5065,74.868,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5066,74.868,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5067,74.868,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5068,74.963,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5069,74.963,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5070,74.963,,,IEEE 802.15.4,5,,,,Ack
5071,74.964,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
5072,74.985,,,IEEE 802.15.4,5,,,,Ack
5073,75.255,fe80::212:7402:2:202,fe80::212:7401:1:101,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5074,75.256,,,IEEE 802.15.4,5,,,,Ack
5075,75.644,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5076,75.645,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5077,75.645,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5078,75.645,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5079,75.645,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5080,75.646,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5081,75.646,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5082,75.647,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5083,75.647,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5084,75.714,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5085,75.714,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5086,75.714,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5087,75.714,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5088,75.715,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5089,75.715,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5090,75.715,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5091,75.716,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5092,75.716,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5093,75.716,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5094,75.721,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5095,75.721,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5096,75.721,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5097,75.722,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5098,75.722,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5099,75.722,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5100,75.722,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5101,75.723,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5102,75.817,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5103,75.817,fe80::212:7405:5:505,fe80::212:7406:6:606,ICMPv6,102,1026,30,aaaa::1,RPL Control (DODAG Information Object)
5104,75.817,,,IEEE 802.15.4,5,,,,Ack
5105,76.237,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5106,76.238,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5107,76.238,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5108,76.337,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5109,76.337,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5110,76.337,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5111,76.338,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5112,76.338,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5113,76.338,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5114,76.339,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5115,76.339,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5116,76.339,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5117,76.34,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5118,76.34,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5119,76.34,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5120,76.341,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5121,76.341,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5122,76.341,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5123,76.341,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5124,76.421,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5125,76.422,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5126,76.422,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5127,76.422,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5128,76.425,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5129,76.425,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5130,76.426,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5131,76.426,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5132,76.426,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5133,76.427,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
5134,76.725,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5135,76.726,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5136,76.726,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5137,76.726,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5138,76.727,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5139,76.727,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5140,76.798,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5141,76.799,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5142,76.799,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5143,76.799,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5144,76.8,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5145,76.8,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5146,76.8,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5147,76.8,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5148,76.805,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5149,76.805,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5150,76.805,fe80::212:740a:a:a0a,fe80::212:7409:9:909,ICMPv6,102,768,30,aaaa::1,RPL Control (DODAG Information Object)
5151,76.806,,,IEEE 802.15.4,5,,,,Ack
5152,77.255,2002:db8::212:7404:4:404,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
5153,77.255,,,IEEE 802.15.4,5,,,,Ack
5154,77.879,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5155,77.879,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5156,77.879,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5157,77.88,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5158,77.88,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5159,77.88,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5160,77.881,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5161,77.881,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5162,77.881,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5163,77.881,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5164,77.882,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5165,77.882,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5166,77.882,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5167,77.882,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5168,77.883,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5169,77.883,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5170,77.883,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5171,77.967,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5172,77.967,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5173,77.968,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5174,77.968,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5175,77.968,fe80::212:740d:d:d0d,fe80::212:740a:a:a0a,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5176,77.969,,,IEEE 802.15.4,5,,,,Ack
5177,77.969,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5178,77.969,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5179,77.97,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5180,77.97,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5181,77.97,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5182,77.97,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5183,77.971,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5184,77.971,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5185,77.971,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5186,77.971,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5187,77.972,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5188,77.979,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5189,77.979,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5190,77.98,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5191,77.98,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5192,77.98,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5193,77.98,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5194,77.981,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5195,77.981,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5196,78.064,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5197,78.064,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5198,78.065,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5199,78.065,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5200,78.065,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5201,78.066,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5202,78.066,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5203,78.066,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5204,78.066,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
5205,78.067,fe80::212:740a:a:a0a,fe80::212:7404:4:404,ICMPv6,60,,,,RPL Control (Destination Advertisement Object)
